"filename","replicate","tau","vhi","alpha","expt","prod_loss_cost","incidence","mmr_cost","directMedicalCost","totalCost"
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_109",109,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",10139.846743295,1,1505883912,6491.75,1505900543.59674
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_11",11,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1137613.27841635,372,1505883912,2414931,1509436456.27842
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_110",110,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1332038293.17433,177757,1505883912,1153954004.75,3991876209.92433
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_111",111,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",284241324.726054,66460,1505883912,431441705,2221566941.72605
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_112",112,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",724464417.658365,153429,1505883912,996022710.75,3226371040.40837
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_113",113,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",10160928.7905492,2870,1505883912,18631322.5,1534676163.29055
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_114",114,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",18488.4674329502,4,1505883912,25967,1505928367.46743
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_115",115,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1282680079.8212,163196,1505883912,1059427633,3847991624.8212
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_116",116,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",516121.971902937,135,1505883912,876386.25,1507276420.2219
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_117",117,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",636122.369093231,159,1505883912,1032188.25,1507552222.61909
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_118",118,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1276427301.45658,180870,1505883912,1174162822.5,3956474035.95658
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_119",119,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",14416963.0849298,4379,1505883912,28427373.25,1548728248.33493
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_12",12,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",5647.50957854406,1,1505883912,6491.75,1505896051.25958
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_120",120,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1340995611.0249,179588,1505883912,1165840399,4012719922.0249
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_121",121,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1023271689.85377,162496,1505883912,1054883408,3584039009.85377
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_122",122,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",0,1,1505883912,6491.75,1505890403.75
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_123",123,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",4618812.97573435,1577,1505883912,10237489.75,1520740214.72573
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_124",124,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1800.7662835249,1,1505883912,6491.75,1505892204.51628
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_125",125,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",5177.20306513411,3,1505883912,19475.25,1505908564.45307
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_126",126,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",119206734.150702,35512,1505883912,230535026,1855625672.1507
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_127",127,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",423715.996168582,74,1505883912,480389.5,1506788017.49617
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_128",128,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1031062750.40549,159448,1505883912,1035096554,3572043216.40549
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_129",129,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",5813.79310344827,3,1505883912,19475.25,1505909201.0431
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_13",13,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",182876692.201788,44457,1505883912,288603729.75,1977364333.95179
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_130",130,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",318383627.412516,72604,1505883912,471327017,2295594556.41252
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_131",131,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",167805.011494253,48,1505883912,311604,1506363321.01149
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_132",132,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",212830561.738187,53756,1505883912,348970513,2067684986.73819
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_133",133,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",63278059.9144317,17246,1505883912,111956720.5,1681118692.41443
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_134",134,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",12061.2643678161,5,1505883912,32458.75,1505928432.01437
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_135",135,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1072594604.17241,148232,1505883912,962285086,3540763602.17241
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_136",136,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",78805.3384418901,26,1505883912,168785.5,1506131502.83844
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_137",137,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",3984.67432950192,1,1505883912,6491.75,1505894388.42433
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_138",138,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1058794752.17178,192808,1505883912,1251661334,3816339998.17178
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_139",139,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",65995592.4514687,17913,1505883912,116286717.75,1688166222.20147
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_14",14,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",2872085.48403576,1031,1505883912,6692994.25,1515448991.73404
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_140",140,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",819313742.96424,134417,1505883912,872601559.75,3197799214.71424
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_141",141,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1423181974.30971,194921,1505883912,1265378401.75,4194444288.05971
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_142",142,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",8553772.7394636,2563,1505883912,16638355.25,1531076039.98946
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_143",143,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",132404694.671137,40331,1505883912,261818769.25,1900107375.92114
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_144",144,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",125841514.05364,33490,1505883912,217408707.5,1849134133.55364
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_145",145,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",13793.1034482758,2,1505883912,12983.5,1505910688.60345
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_146",146,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1284204348.8493,201692,1505883912,1309334041,4099422301.8493
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_147",147,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",416351234.355045,100102,1505883912,649837158.5,2572072304.85504
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_148",148,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",100075.670498084,30,1505883912,194752.5,1506178740.1705
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_149",149,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1000574821.25415,149252,1505883912,968906671,3475365404.25415
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_15",15,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1052577729.36845,151525,1505883912,983662418.75,3542124060.11845
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_150",150,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",5578564.37164751,1675,1505883912,10873681.25,1522336157.62165
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_151",151,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",146278.339719029,38,1505883912,246686.5,1506276876.83972
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_152",152,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",15195918.7158365,4520,1505883912,29342710,1550422540.71584
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_153",153,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",443269605.283525,97504,1505883912,632971592,2582125109.28352
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_154",154,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",147952.618135377,27,1505883912,175277.25,1506207141.86814
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_155",155,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",597229478.269476,121134,1505883912,786371644.5,2889485034.76948
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_156",156,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",127163.393358876,40,1505883912,259670,1506270745.39336
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_157",157,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",20536.398467433,1,1505883912,6491.75,1505910940.14847
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_158",158,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1159925791.46552,215721,1505883912,1400406801.75,4066216505.21552
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_159",159,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",81798789.1392082,23453,1505883912,152251012.75,1739933713.88921
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_16",16,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",474459806.979566,110236,1505883912,715624553,2695968271.97957
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_160",160,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",58882937.0478927,16154,1505883912,104867729.5,1669634578.54789
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_161",161,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",18775.4789272031,10,1505883912,64917.5,1505967604.97893
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_162",162,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",286870072.201149,67445,1505883912,437836078.75,2230590062.95115
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_163",163,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",17941782.4508301,5207,1505883912,33802542.25,1557628236.70083
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_164",164,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",195468675.595785,47354,1505883912,307410329.5,2008762917.09578
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_165",165,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1385681631.92018,196209,1505883912,1273739775.75,4165305319.67018
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_166",166,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1225224714.78927,162396,1505883912,1054234233,3785342859.78927
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_167",167,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",364940418.377395,87239,1505883912,566333778.25,2437158108.62739
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_168",168,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",209505251.180715,61978,1505883912,402345681.5,2117734844.68072
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_169",169,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",9492616.35632184,2623,1505883912,17027860.25,1532404388.60632
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_17",17,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",86428537.8122606,22127,1505883912,143642952.25,1735955402.06226
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_170",170,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",13245.9770114942,2,1505883912,12983.5,1505910141.47701
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_171",171,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",5141.76245210727,4,1505883912,25967,1505915020.76245
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_172",172,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",344020.127713921,93,1505883912,603732.75,1506831664.87771
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_173",173,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",275126083.180077,77699,1505883912,504402483.25,2285412478.43008
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_174",174,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1234957907.65773,163183,1505883912,1059343240.25,3800185059.90773
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_175",175,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",19326.6283524904,10,1505883912,64917.5,1505968156.12835
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_176",176,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1343192595.53704,187205,1505883912,1215288058.75,4064364566.28704
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_177",177,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",22344687.2701149,5935,1505883912,38528536.25,1566757135.52011
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_178",178,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",154391774.99553,39226,1505883912,254645385.5,1914921072.49553
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_179",179,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",496686825.987229,96972,1505883912,629517981,2632088718.98723
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_18",18,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",3590.03831417624,2,1505883912,12983.5,1505900485.53831
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_180",180,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",20116.2196679438,3,1505883912,19475.25,1505923503.46967
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_181",181,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",50623631.559387,13127,1505883912,85217202.25,1641724745.80939
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_182",182,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",4655141.18135377,1550,1505883912,10062212.5,1520601265.68135
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_183",183,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",8523821.94763729,2696,1505883912,17501758,1531909491.94764
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_184",184,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",23390618.4189017,8148,1505883912,52894779,1582169309.4189
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_185",185,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",188843026.841635,46096,1505883912,299243708,1993970646.84163
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_186",186,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",86474998.8659004,21907,1505883912,142214767.25,1734573678.1159
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_187",187,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",568304.125159642,149,1505883912,967270.75,1507419486.87516
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_188",188,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",56561886.5395913,14396,1505883912,93455233,1655901031.53959
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_189",189,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",10155355.642401,2701,1505883912,17534216.75,1533573484.3924
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_19",19,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",981675029.971903,160633,1505883912,1042789277.75,3530348219.7219
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_190",190,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1576725922.45211,239205,1505883912,1552859058.75,4635468893.20211
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_191",191,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",214900581.037037,53161,1505883912,345107921.75,2065892414.78704
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_192",192,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",1261550686.44636,176802,1505883912,1147754383.5,3915188981.94636
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_193",193,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",579.310344827586,1,1505883912,6491.75,1505890983.06034
"/gpfs/gpfs0/project/bii_nssac/COVID-19_USA_EpiHiper/rivanna/20220707-measles/exp1/tau_0.5_vhi_85_alpha_vacc_25/replicate_194",194,0.5,85,25,"tau_0.5_vhi_85_alpha_vacc_25",9436.7816091954,4,1505883912,25967,1505919315.78161
